,imdb_id,original_title,overview,poster_path,release_date,_id
2188,tt0082517,History of the World: Part I,"An uproarious version of history that proves nothing is sacred – not even the Roman Empire, the French Revolution and the Spanish Inquisition.",/6jOfKftlw1M5cT2oijL3U1Lt6Up.jpg,1981-06-12,1966
2189,tt0104952,My Cousin Vinny,"Two carefree pals traveling through Alabama are mistakenly arrested, and charged with murder. Fortunately, one of them has a cousin who's a lawyer - Vincent Gambini, a former auto mechanic from Brooklyn who just passed his bar exam after his sixth try. When he arrives with his leather-clad girlfriend , to try his first case, it's a real shock - for him and the Deep South!",/zcd2U5BAP0rYOucfcj8nE4VVVKC.jpg,1992-03-13,1967
2190,tt0073440,Nashville,This movie tells the intersecting stories of various people connected to the music business in Nashville. Barbara Jean is the reigning queen of Nashville but is near collapse. Linnea and Delbert Reese have a shaky marriage and 2 deaf children. Opal is a British journalist touring the area. These and other stories come together in a dramatic climax.,/bGnArVmtOqBqU5TDGi5DewcDKQd.jpg,1975-06-11,1968
2191,tt0119577,Love Is the Devil: Study for a Portrait of Francis Bacon,"Biography of the British painter Francis Bacon. The movie focuses on his relationship with George Dyer, his lover. Dyer was a former small time crook.",/wRYFf3o6JP4ezL5Ci8yF8m7EHf6.jpg,1998-09-16,1969
2192,tt0139615,Slam,"Slam tells the story of Ray Joshua, an original, gifted young MC trapped in a war-zone housing project known as Dodge City. Unable to find a job, Ray copes with the despair and poverty of his neighborhood by using his wits and verbal talent. Written by Offline Publicist Young Ray Joshua lives in the Washington, DC, district known as Dodge City, which is dominated by gang wars. One day he is arrested when his drug dealer is gunned down while talking to him. He is put to prison where two rival gangs, Thug Life and the Union, want to recruit him as a member.",/ia9OuD1ijbO7amEaNzUvbeLWbi0.jpg,1998-10-07,1970
2193,tt0120701,Holy Man,"Eddie Murphy stars as an over-the-top television evangelist who finds a way to turn television home shopping into a religious experience, and takes America by storm.",/11mINUUPFtqEBdsbayBenOaTWbP.jpg,1998-10-08,1971
2194,tt0122642,One Tough Cop,,/ihg8EBrYWdFYTRdLCnqqtN8dRLC.jpg,1998-10-09,1972
2195,tt0069966,Detroit 9000,"After a fundraiser for a black politician is robbed, Detroit police put two detectives, one white and one black, on the case, who try to work together under boiling political pressure.",/kDrblsZBZCbDgmcYRPNMMDwNZ8e.jpg,1973-08-01,1973
2197,tt0119670,The Mighty,"This tells the story of a strong friendship between a young boy with Morquio's syndrome and an older boy who is always bullied because of his size. Adapted from the novel, Freak the Mighty, the film explores a building of trust and friendship. Kevin, an intelligent guy helps out Maxwell to improve his reading skills. In return, Kevin wants Maxwell to take him out places since he is not allowed out unauthorized. Being the social outcasts of the town, Kevin and Maxwell come to realize that they are similar to each other and accept that they are ""freaks"" and nothing will stop them.",/mPd6AxMdTtOvfKd8c2Wc3OalIhG.jpg,1998-10-23,1974
2198,tt0086837,2010,"This is a sequel to 2001 A Space Odyssey. It is now 2010 and both the Americans and the Russians are racing to get to Jupiter to investigate the black monolith (similar to the one found in Lunar Crater Clavius) which was found by the U.S.S. Discovery in orbit around Jupiter's moons. The U.S.S. Discovery's orbit is rapidly decaying and it will crash into IO but the Americans cannot get there in time to save U.S.S. Discovery. The Russians can get to Jupiter in time but only the Americans have the knowledge to access and awaken the U.S.S. Discovery's H.A.L.9000 sentient computer. This forces a joint American-Soviet space expedition against a backdrop of growing global tensions. The combined expedition is seeking answers to several mysteries. What is the significance of the black monolith? Why did H.A.L.9000 act so bizarrely and terminate 4 of 5 of the U.S.S. Discovery's crew? What happened to David Bowman? Along the way, curious data is detected  ...",/9Rcz2n16HEYRi2EKGliByP6ESYR.jpg,1984-12-06,1975
2199,tt0090830,Children of a Lesser God,"James is a new speech teacher at a school for the deaf. He falls for Sarah, a pupil who decided to stay on at the school rather than venture into the big bad world. She shuns him at first, refusing to read his lips and only using signs. Will her feelings change over time?",/93JsPFbIWXQBv99aQcz5Rzoa7zt.jpg,1986-09-13,1976
2200,tt0080678,The Elephant Man,"A Victorian surgeon rescues a heavily disfigured man being mistreated by his ""owner"" as a side-show freak. Behind his monstrous façade, there is revealed a person of great intelligence and sensitivity. Based on the true story of Joseph Merrick (called John Merrick in the film), a severely deformed man in 19th century London.",/lDXJUmLQsViSKLbil2luD91l2kE.jpg,1980-10-02,1977
2201,tt0120603,Beloved,"After Paul D. finds his old slave friend Sethe in Ohio and moves in with her and her daughter Denver, a strange girl comes along by the name of ""Beloved"". Sethe and Denver take her in and then strange things start to happen...",/jwzOg5RBIF2ZkF67BnYibSPp4P8.jpg,1998-10-16,1978
2202,tt0144120,Bride of Chucky,"Chucky hooks up with another murderous doll, the bridal gown-clad Tiffany, for a Route 66 murder spree with their unwitting hosts.",/u5Lc1Li0Hpc452o57E2KaToezZX.jpg,1998-10-16,1979
2203,tt0120791,Practical Magic,"Sally and Gillian Owens, born into a magical family, have mostly avoided witchcraft themselves. But when Gillian's vicious boyfriend, Jimmy Angelov, dies unexpectedly, the Owens sisters give themselves a crash course in hard magic. With policeman Gary Hallet growing suspicious, the girls struggle to resurrect Angelov -- and unwittingly inject his corpse with an evil spirit that threatens to end their family line.",/AwmToSgf2IL3aHv0QRVsR5KvChv.jpg,1998-10-16,1980
2204,tt0119534,The Alarmist,"Young Tommy Hudler decides to become a security systems salesman, and is an instant success. Everything seems to be going great until he discovers there's more to this business and his boss Heinrich than he previously suspected.",/9jrlOStmvy8yjchgzdh0K69ftqk.jpg,1998-10-23,1981
2205,tt0147612,Happiness,"The lives of many individuals connected by the desire for happiness, often from sources usually considered dark or evil.",/uUhzz0n7uDK5EMGyhpzNhMdggjK.jpg,1998-10-16,1982
2206,tt0119986,Reach The Rock,"A small town troublemaker (Alessandro Nivola), directionless and alienated, ends up spending a night in a jail cell, where he and the police chief (William Sadler) engage in a battle of wills and wit.",/dkFUMRe0lLDgq998BebwrRtggKZ.jpg,1998-10-16,1983
2207,tt0118636,Apt Pupil,Neighborhood boy Todd Bowden discovers that an old man living on his block named Arthur Denker is nazi war criminal. Bowden confronts Denker and offers him a deal: Bowden will not go to the authorities if Denker tells him stories of the concentration camps in WWII...,/6AAdkNH1JQtpiWQxeHb1GTCKHVS.jpg,1998-10-23,1984
2208,tt0120789,Pleasantville,"Geeky teenager David and his popular twin sister, Jennifer, get sucked into the black-and-white world of a 1950s TV sitcom called ""Pleasantville,"" and find a world where everything is peachy keen all the time. But when Jennifer's modern attitude disrupts Pleasantville's peaceful but boring routine, she literally brings color into its life.",/cKL23HqEEQis7Nbasr5kSyolbFZ.jpg,1998-09-17,1985
2209,tt0120157,Soldier,"Sergeant Todd is a veteran soldier for an elite group of the armed forces. After being defeated by a new breed of genetically engineered soldiers, he is dumped on a waste planet and left for dead. He soon interacts with a group of crash survivors who lead out a peaceful existence. The peace is broken as the new soldiers land on the planet to eliminate the colony, which Sergeant Todd must defend.",/lpByPXb2xJvsmeEBxO9YPADLLdi.jpg,1998-10-23,1986
2210,tt0150230,The Cruise,"Affectionate portrait of Tim ""Speed"" Levitch, a tour guide for Manhattan's Gray Line double-decker buses. He talks fast, is in love with the city, and dispenses historical facts, architectural analysis, and philosophical musings in equal measures. He's reflective and funny about cruising: he loves it, got in it to meet women, and he'd quit work if he could. His personal life is disclosed in small",/nnN5hvuB0ZK8TUZORe4Q5ipHiLH.jpg,1998-10-23,1987
2212,tt0124819,Orgazmo,"Joe Young is a devout Mormon living in L.A. trying to raise enough money to go back to Utah and marry his girlfriend, Lisa. Joe is spreading the word about the church of Latter Day Saints one day when he's confronted by two burly bodyguards. A scuffle breaks out, and Joe's martial arts skills impress Maxxx Orbison, who directs pornographic movies.",/7P4OSEMfEMZVce5j5F4ihqslM8m.jpg,1997-09-06,1988
2213,tt0143874,Shattered Image,"Confusing realities surface in this paranoid film dealing with the fragile nature of a young woman (Anne Parillaud) recovering from rape and an apparent attempted suicide. In one reality, she is a killer destroyer of men. In another she is the new wife on a Jamaican honeymoon with her husband (William Baldwin), who is trying to help her recover. Which is real is the question as the story unfolds.",/cUWlAZRdPN2N0DMoZO8O5i2RLzM.jpg,1998-12-04,1989
2214,tt0100740,Tales from the Darkside: The Movie,"The first segment features an animated mummy stalking selected student victims; the second tale tells the story of a ""cat from hell"" who cannot be killed and leaves a trail of victims behind it; the third story is about a man who witnesses a bizarre killing and promises never to tell what he saw and the ""in-between"" bit is the story of a woman preparing to cook her newspaper boy for supper.",/7IDTVLpSYGNYqLE2QnixboLOU32.jpg,1990-05-03,1990
2215,tt0120877,Vampires,The church enlists a team of vampire-hunters to hunt down and destroy a group of vampires searching for an ancient relic that will allow them to exist in sunlight.,/qHGawU64MeGvtU86s6V0MA7MqFV.jpg,1998-04-15,1991
2216,tt0120586,American History X,"Derek Vineyard is paroled after serving 3 years in prison for killing two thugs who tried to break into/steal his truck. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",/fXepRAYOx1qC3wju7XdDGx60775.jpg,1998-10-30,1992
2217,tt0116481,Hands on a Hard Body: The Documentary,"Hands on a Hard Body: The Documentary is a 1997 film documenting an endurance competition that took place in Longview, Texas. The yearly competition pits twenty-four contestants against each other to see who can keep their hand on a pickup truck for the longest amount of time. Whoever endures the longest without leaning on the truck or squatting wins the truck.",/vm3BFvPCz498WfuNrDclxSYTruU.jpg,1997-06-01,1993
2218,tt0120722,Living Out Loud,"Dramatic comedy about two unlikely people who find each other while looking for love. Judith Nelson (Holly Hunter) is suddenly single after discovering her husband of fifteen years, a successful doctor (Martin Donovan), has been having an affair with a younger woman. Judith stews, plans, plots and fantasizes, but she can't decide what to do with her life until she goes out to a night club to see singer Liz Bailey (Queen Latifah), who is full of advice on life and love. While out on the town, Judith is suddenly kissed by a total stranger, which opens her eyes to new possibilities ... which is when she notices Pat (Danny De Vito), the elevator operator in her building.",/rZgoi72TurIZq7SOL2gD2fY5SIN.jpg,1998-10-30,1994
